,date,time,location,catch
2932,2021-05-16,2,AB1,1
2933,2021-05-17,3,H1,0
2934,2021-05-17,4,H6,3
2935,2021-05-17,4,H6,2
2936,2021-05-17,4,H6,1
2937,2021-05-17,4,H6,4
2938,2021-05-17,4,H6,4
2939,2021-05-18,3,H2,0
2940,2021-05-19,1,E,2
2941,2021-05-19,1,E,0
2942,2021-05-19,1,E,0
2943,2021-05-19,1,E,4
2944,2021-05-19,2,AB3,3
2945,2021-05-19,2,AB3,3
2946,2021-05-19,2,AB3,3
2947,2021-05-19,2,AB3,0
2948,2021-05-19,3,H2,3
2949,2021-05-20,1,E,3
2950,2021-05-20,1,E,4
2951,2021-05-20,1,E,2
2952,2021-05-20,1,E,4
2953,2021-05-20,2,AB1,3
2954,2021-05-20,2,AB1,4
2955,2021-05-20,2,AB1,3
2956,2021-05-21,1,E,3
2957,2021-05-21,1,E,4
2958,2021-05-21,1,E,4
2959,2021-05-21,1,E,2
2960,2021-05-22,1,H1,0
2961,2021-05-22,4,H3,3
2962,2021-05-22,4,H3,4
2963,2021-05-23,1,H3,3
2964,2021-05-23,1,H3,4
2965,2021-05-23,1,H3,0
2966,2021-05-23,3,H3,0
2967,2021-05-23,3,H3,4
2968,2021-05-24,1,H5,0
2969,2021-05-24,1,H5,4
2970,2021-05-24,1,H5,3
2971,2021-05-24,1,H5,0
2972,2021-05-24,4,H1,0
2973,2021-05-25,4,H4,0
2974,2021-05-25,4,H4,3
2975,2021-05-26,1,H6,2
2976,2021-05-26,1,H6,4
2977,2021-05-26,1,H6,0
2978,2021-05-26,1,H6,4
2979,2021-05-26,1,H6,1
2980,2021-05-26,4,H6,3
2981,2021-05-26,4,H6,4
2982,2021-05-26,4,H6,0
2983,2021-05-26,4,H6,2
2984,2021-05-26,4,H6,4
2985,2021-05-27,1,H6,0
2986,2021-05-27,1,H6,2
2987,2021-05-27,1,H6,2
2988,2021-05-27,1,H6,2
2989,2021-05-27,1,H6,3
2990,2021-05-27,2,AB2,0
2991,2021-05-27,2,AB2,4
2992,2021-05-27,2,AB2,0
2993,2021-05-27,3,H5,4
2994,2021-05-27,3,H5,2
2995,2021-05-27,3,H5,4
2996,2021-05-27,3,H5,1
2997,2021-05-27,4,H6,3
2998,2021-05-27,4,H6,2
2999,2021-05-27,4,H6,0
3000,2021-05-27,4,H6,0
3001,2021-05-27,4,H6,2
3002,2021-05-29,1,H4,4
3003,2021-05-29,1,H4,1
3004,2021-05-29,3,H5,4
3005,2021-05-29,3,H5,3
3006,2021-05-29,3,H5,3
3007,2021-05-29,3,H5,0
3008,2021-05-29,4,H2,1
3009,2021-05-30,1,H5,1
3010,2021-05-30,1,H5,2
3011,2021-05-30,1,H5,4
3012,2021-05-30,1,H5,3
3013,2021-05-30,4,H1,2
3014,2021-05-31,1,H4,4
3015,2021-05-31,1,H4,4
3016,2021-06-01,3,H2,3
3017,2021-06-02,1,H3,2
3018,2021-06-02,1,H3,3
3019,2021-06-02,1,H3,4
3020,2021-06-03,3,C2,4
3021,2021-06-03,3,C2,0
3022,2021-06-03,3,C2,2
3023,2021-06-03,3,C2,1
3024,2021-06-03,3,C2,1
3025,2021-06-03,3,C2,3
3026,2021-06-04,1,H1,2
3027,2021-06-04,2,MBA,4
3028,2021-06-04,2,MBA,2
3029,2021-06-04,2,MBA,1
3030,2021-06-04,4,H6,3
3031,2021-06-04,4,H6,4
3032,2021-06-04,4,H6,4
3033,2021-06-04,4,H6,2
3034,2021-06-04,4,H6,4
3035,2021-06-05,3,H6,0
3036,2021-06-05,3,H6,0
3037,2021-06-05,3,H6,0
3038,2021-06-05,3,H6,4
3039,2021-06-06,1,H5,0
3040,2021-06-06,1,H5,3
3041,2021-06-06,1,H5,0
3042,2021-06-06,1,H5,0
3043,2021-06-06,3,C3,1
3044,2021-06-06,3,C3,0
3045,2021-06-06,3,C3,2
3046,2021-06-06,3,C3,4
3047,2021-06-07,1,H6,4
3048,2021-06-07,1,H6,3
3049,2021-06-07,1,H6,1
3050,2021-06-07,1,H6,2
3051,2021-06-07,1,H6,2
3052,2021-06-07,4,H1,1
3053,2021-06-08,2,AB2,1
3054,2021-06-08,2,AB2,1
3055,2021-06-08,2,AB2,4
3056,2021-06-09,1,H5,0
3057,2021-06-09,1,H5,2
3058,2021-06-09,1,H5,2
3059,2021-06-09,1,H5,0
3060,2021-06-09,3,H4,4
3061,2021-06-09,3,H4,3
3062,2021-06-10,1,E,4
3063,2021-06-10,1,E,0
3064,2021-06-10,1,E,2
3065,2021-06-10,1,E,4
3066,2021-06-10,3,H5,3
3067,2021-06-10,3,H5,2
3068,2021-06-10,3,H5,1
3069,2021-06-10,3,H5,0
3070,2021-06-11,3,H3,0
3071,2021-06-11,3,H3,1
3072,2021-06-12,3,H1,0
3073,2021-06-13,3,H4,2
3074,2021-06-13,3,H4,2
3075,2021-06-14,1,H4,3
3076,2021-06-14,1,H4,0
3077,2021-06-15,3,H4,1
3078,2021-06-15,3,H4,0
3079,2021-06-15,4,H1,4
3080,2021-06-16,1,H3,4
3081,2021-06-16,1,H3,4
3082,2021-06-16,1,H3,2
3083,2021-06-16,3,C3,3
3084,2021-06-16,3,C3,0
3085,2021-06-16,3,C3,1
3086,2021-06-16,3,C3,4
3087,2021-06-16,4,H4,4
3088,2021-06-16,4,H4,2
3089,2021-06-17,2,AB3,0
3090,2021-06-17,2,AB3,4
3091,2021-06-17,2,AB3,0
3092,2021-06-17,2,AB3,4
3093,2021-06-17,4,H6,4
3094,2021-06-17,4,H6,4
3095,2021-06-17,4,H6,1
3096,2021-06-17,4,H6,4
3097,2021-06-17,4,H6,4
3098,2021-06-18,1,E,3
3099,2021-06-18,1,E,1
3100,2021-06-18,1,E,1
3101,2021-06-18,1,E,0
3102,2021-06-18,3,C2,1
3103,2021-06-18,3,C2,4
3104,2021-06-18,3,C2,2
3105,2021-06-18,3,C2,2
3106,2021-06-18,3,C2,0
3107,2021-06-18,3,C2,1
3108,2021-06-19,1,H1,4
3109,2021-06-19,2,AB1,1
3110,2021-06-19,2,AB1,0
3111,2021-06-19,2,AB1,4
3112,2021-06-19,3,C1,3
3113,2021-06-19,3,C1,2
3114,2021-06-19,3,C1,0
3115,2021-06-20,4,H6,1
3116,2021-06-20,4,H6,1
3117,2021-06-20,4,H6,0
3118,2021-06-20,4,H6,2
3119,2021-06-20,4,H6,4
3120,2021-06-21,1,H4,1
3121,2021-06-21,1,H4,1
3122,2021-06-21,4,E,3
3123,2021-06-21,4,E,1
3124,2021-06-21,4,E,4
3125,2021-06-21,4,E,0
3126,2021-06-22,2,MBA,2
3127,2021-06-22,2,MBA,0
3128,2021-06-22,2,MBA,3
3129,2021-06-22,3,C3,0
3130,2021-06-22,3,C3,1
3131,2021-06-22,3,C3,3
3132,2021-06-22,3,C3,0
3133,2021-06-22,4,E,1
3134,2021-06-22,4,E,2
3135,2021-06-22,4,E,1
3136,2021-06-22,4,E,3
3137,2021-06-23,1,H4,0
3138,2021-06-23,1,H4,3
3139,2021-06-23,3,H6,0
3140,2021-06-23,3,H6,1
3141,2021-06-23,3,H6,3
3142,2021-06-23,3,H6,2
3143,2021-06-24,1,E,1
3144,2021-06-24,1,E,2
3145,2021-06-24,1,E,2
3146,2021-06-24,1,E,1
3147,2021-06-24,2,AB1,1
3148,2021-06-24,2,AB1,0
3149,2021-06-24,2,AB1,3
3150,2021-06-24,4,E,3
3151,2021-06-24,4,E,4
3152,2021-06-24,4,E,1
3153,2021-06-24,4,E,3
3154,2021-06-25,1,H1,3
3155,2021-06-25,4,H6,1
3156,2021-06-25,4,H6,1
3157,2021-06-25,4,H6,4
3158,2021-06-25,4,H6,0
3159,2021-06-25,4,H6,0
3160,2021-06-26,1,H2,2
3161,2021-06-27,2,AB3,2
3162,2021-06-27,2,AB3,3
3163,2021-06-27,2,AB3,0
3164,2021-06-27,2,AB3,0
3165,2021-06-27,4,H6,2
3166,2021-06-27,4,H6,1
3167,2021-06-27,4,H6,4
3168,2021-06-27,4,H6,1
3169,2021-06-27,4,H6,1
3170,2021-06-28,3,H1,3
3171,2021-06-29,1,H5,2
3172,2021-06-29,1,H5,2
3173,2021-06-29,1,H5,3
3174,2021-06-29,1,H5,1
3175,2021-06-29,2,MBA,3
3176,2021-06-29,2,MBA,4
3177,2021-06-29,2,MBA,1
3178,2021-06-29,3,C3,1
3179,2021-06-29,3,C3,0
3180,2021-06-29,3,C3,0
3181,2021-06-29,3,C3,0
3182,2021-06-29,4,H1,4
3183,2021-06-30,1,H1,4
3184,2021-06-30,3,H5,3
3185,2021-06-30,3,H5,3
3186,2021-06-30,3,H5,4
3187,2021-06-30,3,H5,4
3188,2021-06-30,4,H4,2
3189,2021-06-30,4,H4,4
3190,2021-07-01,1,H3,4
3191,2021-07-01,1,H3,3
3192,2021-07-01,1,H3,4
3193,2021-07-01,3,H4,1
3194,2021-07-01,3,H4,3
3195,2021-07-01,4,H2,4
3196,2021-07-02,3,H3,1
3197,2021-07-02,3,H3,1
3198,2021-07-02,4,H6,2
3199,2021-07-02,4,H6,4
3200,2021-07-02,4,H6,3
3201,2021-07-02,4,H6,3
3202,2021-07-02,4,H6,2
3203,2021-07-03,1,H6,1
3204,2021-07-03,1,H6,4
3205,2021-07-03,1,H6,0
3206,2021-07-03,1,H6,0
3207,2021-07-03,1,H6,0
3208,2021-07-03,3,H2,3
3209,2021-07-04,3,H2,2
3210,2021-07-05,1,H1,3
3211,2021-07-05,3,H4,3
3212,2021-07-05,3,H4,2
3213,2021-07-05,4,H6,0
3214,2021-07-05,4,H6,4
3215,2021-07-05,4,H6,4
3216,2021-07-05,4,H6,1
3217,2021-07-05,4,H6,0
3218,2021-07-06,2,AB3,1
3219,2021-07-06,2,AB3,2
3220,2021-07-06,2,AB3,4
3221,2021-07-06,2,AB3,4
3222,2021-07-06,4,H4,1
3223,2021-07-06,4,H4,4
3224,2021-07-07,1,E,3
3225,2021-07-07,1,E,3
3226,2021-07-07,1,E,0
3227,2021-07-07,1,E,2
3228,2021-07-07,2,AB3,1
3229,2021-07-07,2,AB3,0
3230,2021-07-07,2,AB3,4
3231,2021-07-07,2,AB3,2
3232,2021-07-07,3,H1,0
3233,2021-07-08,1,H2,4
3234,2021-07-08,3,H2,1
3235,2021-07-09,1,H4,1
3236,2021-07-09,1,H4,3
3237,2021-07-09,3,C3,4
3238,2021-07-09,3,C3,1
3239,2021-07-09,3,C3,4
3240,2021-07-09,3,C3,3
3241,2021-07-10,1,H1,1
3242,2021-07-10,3,H2,0
3243,2021-07-11,4,H3,4
3244,2021-07-11,4,H3,2
3245,2021-07-12,1,H5,4
3246,2021-07-12,1,H5,1
3247,2021-07-12,1,H5,3
3248,2021-07-12,1,H5,2
3249,2021-07-12,3,H2,4
3250,2021-07-12,4,H2,1
3251,2021-07-13,2,MBA,1
3252,2021-07-13,2,MBA,2
3253,2021-07-13,2,MBA,1
3254,2021-07-13,3,H1,1
3255,2021-07-14,3,C3,2
3256,2021-07-14,3,C3,4
3257,2021-07-14,3,C3,2
3258,2021-07-14,3,C3,2
3259,2021-07-14,4,H2,0
3260,2021-07-16,3,H3,2
3261,2021-07-16,3,H3,2
3262,2021-07-16,4,H4,1
3263,2021-07-16,4,H4,4
3264,2021-07-17,1,H2,4
3265,2021-07-17,2,AB2,3
3266,2021-07-17,2,AB2,4
3267,2021-07-17,2,AB2,3
3268,2021-07-17,4,H3,0
3269,2021-07-17,4,H3,3
3270,2021-07-18,1,H3,1
3271,2021-07-18,1,H3,1
3272,2021-07-18,1,H3,3
3273,2021-07-18,2,AB2,2
3274,2021-07-18,2,AB2,3
3275,2021-07-18,2,AB2,3
3276,2021-07-18,3,C2,3
3277,2021-07-18,3,C2,0
3278,2021-07-18,3,C2,3
3279,2021-07-18,3,C2,4
3280,2021-07-18,3,C2,4
3281,2021-07-18,3,C2,1
3282,2021-07-19,1,H6,4
3283,2021-07-19,1,H6,4
3284,2021-07-19,1,H6,1
3285,2021-07-19,1,H6,1
3286,2021-07-19,1,H6,1
3287,2021-07-19,2,MBA,3
3288,2021-07-19,2,MBA,2
3289,2021-07-19,2,MBA,2
3290,2021-07-19,3,H6,0
3291,2021-07-19,3,H6,4
3292,2021-07-19,3,H6,3
3293,2021-07-19,3,H6,2
3294,2021-07-20,1,E,0
3295,2021-07-20,1,E,0
3296,2021-07-20,1,E,1
3297,2021-07-20,1,E,4
3298,2021-07-20,2,AB3,2
3299,2021-07-20,2,AB3,1
3300,2021-07-20,2,AB3,0
3301,2021-07-20,2,AB3,3
3302,2021-07-20,3,C3,1
3303,2021-07-20,3,C3,3
3304,2021-07-20,3,C3,1
3305,2021-07-20,3,C3,3
3306,2021-07-20,4,H5,2
3307,2021-07-20,4,H5,3
3308,2021-07-20,4,H5,0
3309,2021-07-20,4,H5,4
3310,2021-07-20,4,H5,3
3311,2021-07-21,1,H3,0
3312,2021-07-21,1,H3,2
3313,2021-07-21,1,H3,2
3314,2021-07-21,2,AB1,1
3315,2021-07-21,2,AB1,0
3316,2021-07-21,2,AB1,3
3317,2021-07-21,3,H2,4
3318,2021-07-21,4,H6,3
3319,2021-07-21,4,H6,2
3320,2021-07-21,4,H6,2
3321,2021-07-21,4,H6,3
3322,2021-07-21,4,H6,1
3323,2021-07-22,3,H2,4
3324,2021-07-22,4,H1,3
3325,2021-07-23,1,H5,0
3326,2021-07-23,1,H5,0
3327,2021-07-23,1,H5,3
3328,2021-07-23,1,H5,3
3329,2021-07-23,3,C1,2
3330,2021-07-23,3,C1,1
3331,2021-07-23,3,C1,1
3332,2021-07-24,1,H6,4
3333,2021-07-24,1,H6,2
3334,2021-07-24,1,H6,2
3335,2021-07-24,1,H6,3
3336,2021-07-24,1,H6,0
3337,2021-07-24,3,H4,4
3338,2021-07-24,3,H4,2
3339,2021-07-26,1,H3,4
3340,2021-07-26,1,H3,0
3341,2021-07-26,1,H3,0
3342,2021-07-26,3,H3,4
3343,2021-07-26,3,H3,0
3344,2021-07-26,4,H1,4
3345,2021-07-27,1,E,3
3346,2021-07-27,1,E,2
3347,2021-07-27,1,E,2
3348,2021-07-27,1,E,1
3349,2021-07-27,2,AB1,1
3350,2021-07-27,2,AB1,3
3351,2021-07-27,2,AB1,1
3352,2021-07-27,3,C1,1
3353,2021-07-27,3,C1,0
3354,2021-07-27,3,C1,3
3355,2021-07-28,1,H6,1
3356,2021-07-28,1,H6,4
3357,2021-07-28,1,H6,4
3358,2021-07-28,1,H6,2
3359,2021-07-28,1,H6,3
3360,2021-07-29,4,H3,0
3361,2021-07-29,4,H3,1
3362,2021-07-30,3,C3,0
3363,2021-07-30,3,C3,4
3364,2021-07-30,3,C3,1
3365,2021-07-30,3,C3,1
3366,2021-07-31,1,H6,1
3367,2021-07-31,1,H6,0
3368,2021-07-31,1,H6,3
3369,2021-07-31,1,H6,0
3370,2021-07-31,1,H6,2
3371,2021-08-01,1,H4,2
3372,2021-08-01,1,H4,0
3373,2021-08-01,3,C1,0
3374,2021-08-01,3,C1,4
3375,2021-08-01,3,C1,1
3376,2021-08-01,4,H4,3
3377,2021-08-01,4,H4,0
3378,2021-08-02,1,H3,3
3379,2021-08-02,1,H3,3
3380,2021-08-02,1,H3,1
3381,2021-08-02,3,H4,2
3382,2021-08-02,3,H4,4
3383,2021-08-02,4,H2,3
3384,2021-08-03,1,H3,2
3385,2021-08-03,1,H3,2
3386,2021-08-03,1,H3,4
3387,2021-08-03,3,H4,4
3388,2021-08-03,3,H4,2
3389,2021-08-03,4,H3,2
3390,2021-08-03,4,H3,2
3391,2021-08-04,1,E,1
3392,2021-08-04,1,E,2
3393,2021-08-04,1,E,1
3394,2021-08-04,1,E,0
3395,2021-08-04,3,C2,2
3396,2021-08-04,3,C2,1
3397,2021-08-04,3,C2,2
3398,2021-08-04,3,C2,3
3399,2021-08-04,3,C2,2
3400,2021-08-04,3,C2,3
3401,2021-08-06,4,H2,4
3402,2021-08-07,1,H3,3
3403,2021-08-07,1,H3,4
3404,2021-08-07,1,H3,2
3405,2021-08-08,2,AB3,1
3406,2021-08-08,2,AB3,1
3407,2021-08-08,2,AB3,0
3408,2021-08-08,2,AB3,3
3409,2021-08-08,3,H4,1
3410,2021-08-08,3,H4,2
3411,2021-08-09,1,H2,2
3412,2021-08-09,2,AB2,3
3413,2021-08-09,2,AB2,3
3414,2021-08-09,2,AB2,0
3415,2021-08-09,3,H6,0
3416,2021-08-09,3,H6,2
3417,2021-08-09,3,H6,4
3418,2021-08-09,3,H6,1
3419,2021-08-09,4,H5,3
3420,2021-08-09,4,H5,0
3421,2021-08-09,4,H5,0
3422,2021-08-09,4,H5,2
3423,2021-08-09,4,H5,3
3424,2021-08-10,1,H2,2
3425,2021-08-10,3,C3,4
3426,2021-08-10,3,C3,4
3427,2021-08-10,3,C3,4
3428,2021-08-10,3,C3,1
3429,2021-08-10,4,E,4
3430,2021-08-10,4,E,2
3431,2021-08-10,4,E,0
3432,2021-08-10,4,E,3
3433,2021-08-11,1,H3,4
3434,2021-08-11,1,H3,1
3435,2021-08-11,1,H3,3
3436,2021-08-11,4,H6,4
3437,2021-08-11,4,H6,2
3438,2021-08-11,4,H6,1
3439,2021-08-11,4,H6,4
3440,2021-08-11,4,H6,4
3441,2021-08-12,1,E,2
3442,2021-08-12,1,E,1
3443,2021-08-12,1,E,4
3444,2021-08-12,1,E,4
3445,2021-08-12,3,C3,2
3446,2021-08-12,3,C3,2
3447,2021-08-12,3,C3,0
3448,2021-08-12,3,C3,0
3449,2021-08-13,2,MBA,4
3450,2021-08-13,2,MBA,1
3451,2021-08-13,2,MBA,3
3452,2021-08-13,3,C1,3
3453,2021-08-13,3,C1,1
3454,2021-08-13,3,C1,0
3455,2021-08-14,1,H6,3
3456,2021-08-14,1,H6,2
3457,2021-08-14,1,H6,3
3458,2021-08-14,1,H6,2
3459,2021-08-14,1,H6,4
3460,2021-08-14,3,H1,2
3461,2021-08-15,1,H3,4
3462,2021-08-15,1,H3,1
3463,2021-08-15,1,H3,4
3464,2021-08-15,3,C1,4
3465,2021-08-15,3,C1,3
3466,2021-08-15,3,C1,2
3467,2021-08-16,3,C2,0
3468,2021-08-16,3,C2,2
3469,2021-08-16,3,C2,1
3470,2021-08-16,3,C2,2
3471,2021-08-16,3,C2,0
3472,2021-08-16,3,C2,1
3473,2021-08-16,4,H4,4
3474,2021-08-16,4,H4,1
3475,2021-08-18,3,H1,4
3476,2021-08-19,3,H5,2
3477,2021-08-19,3,H5,0
3478,2021-08-19,3,H5,0
3479,2021-08-19,3,H5,2
3480,2021-08-20,1,H6,4
3481,2021-08-20,1,H6,3
3482,2021-08-20,1,H6,3
3483,2021-08-20,1,H6,3
3484,2021-08-20,1,H6,2
3485,2021-08-21,3,C2,2
3486,2021-08-21,3,C2,0
3487,2021-08-21,3,C2,3
3488,2021-08-21,3,C2,2
3489,2021-08-21,3,C2,1
3490,2021-08-21,3,C2,1
3491,2021-08-24,1,H2,3
3492,2021-08-25,1,E,0
3493,2021-08-25,1,E,1
3494,2021-08-25,1,E,4
3495,2021-08-25,1,E,3
3496,2021-08-25,3,C2,3
3497,2021-08-25,3,C2,2
3498,2021-08-25,3,C2,0
3499,2021-08-25,3,C2,0
3500,2021-08-25,3,C2,0
3501,2021-08-25,3,C2,2
3502,2021-08-25,4,H2,3
3503,2021-08-26,2,AB1,0
3504,2021-08-26,2,AB1,4
3505,2021-08-26,2,AB1,1
3506,2021-08-26,3,H4,3
3507,2021-08-26,3,H4,1
3508,2021-08-29,3,H2,0
3509,2021-08-29,4,H4,3
3510,2021-08-29,4,H4,3
3511,2021-08-30,1,H1,2
3512,2021-08-30,3,H4,4
3513,2021-08-30,3,H4,2
3514,2021-08-31,4,H1,2
3515,2021-09-01,2,AB1,4
3516,2021-09-01,2,AB1,1
3517,2021-09-01,2,AB1,0
3518,2021-09-01,4,H2,4
3519,2021-09-02,1,H4,3
3520,2021-09-02,1,H4,1
3521,2021-09-03,3,H2,4
3522,2021-09-04,1,H2,0
3523,2021-09-04,2,AB3,0
3524,2021-09-04,2,AB3,1
3525,2021-09-04,2,AB3,2
3526,2021-09-04,2,AB3,2
3527,2021-09-04,3,C2,0
3528,2021-09-04,3,C2,3
3529,2021-09-04,3,C2,0
3530,2021-09-04,3,C2,4
3531,2021-09-04,3,C2,3
3532,2021-09-04,3,C2,0
3533,2021-09-04,4,E,0
3534,2021-09-04,4,E,2
3535,2021-09-04,4,E,4
3536,2021-09-04,4,E,4
3537,2021-09-05,1,H1,1
3538,2021-09-05,3,H6,2
3539,2021-09-05,3,H6,3
3540,2021-09-05,3,H6,0
3541,2021-09-05,3,H6,4
3542,2021-09-07,3,H5,0
3543,2021-09-07,3,H5,4
3544,2021-09-07,3,H5,0
3545,2021-09-07,3,H5,0
3546,2021-09-08,4,H5,0
3547,2021-09-08,4,H5,2
3548,2021-09-08,4,H5,4
3549,2021-09-08,4,H5,0
3550,2021-09-08,4,H5,0
3551,2021-09-09,3,H5,2
3552,2021-09-09,3,H5,0
3553,2021-09-09,3,H5,1
3554,2021-09-09,3,H5,0
3555,2021-09-09,4,H4,0
3556,2021-09-09,4,H4,3
3557,2021-09-10,2,AB3,0
3558,2021-09-10,2,AB3,2
3559,2021-09-10,2,AB3,0
3560,2021-09-10,2,AB3,1
3561,2021-09-11,1,H3,4
3562,2021-09-11,1,H3,0
3563,2021-09-11,1,H3,1
3564,2021-09-11,2,MBA,4
3565,2021-09-11,2,MBA,3
3566,2021-09-11,2,MBA,4
3567,2021-09-11,3,H3,0
3568,2021-09-11,3,H3,1
3569,2021-09-11,4,H3,2
3570,2021-09-11,4,H3,4
3571,2021-09-12,1,H5,1
3572,2021-09-12,1,H5,0
3573,2021-09-12,1,H5,4
3574,2021-09-12,1,H5,0
3575,2021-09-12,4,H3,1
3576,2021-09-12,4,H3,4
3577,2021-09-13,1,H1,3
3578,2021-09-14,3,H1,3
3579,2021-09-15,1,H1,2
3580,2021-09-15,2,AB1,0
3581,2021-09-15,2,AB1,0
3582,2021-09-15,2,AB1,2
3583,2021-09-15,4,H5,4
3584,2021-09-15,4,H5,1
3585,2021-09-15,4,H5,4
3586,2021-09-15,4,H5,1
3587,2021-09-15,4,H5,0
3588,2021-09-16,3,H3,4
3589,2021-09-16,3,H3,0
3590,2021-09-16,4,H1,1
3591,2021-09-17,2,AB3,2
3592,2021-09-17,2,AB3,3
3593,2021-09-17,2,AB3,1
3594,2021-09-17,2,AB3,3
3595,2021-09-17,3,H5,2
3596,2021-09-17,3,H5,2
3597,2021-09-17,3,H5,1
3598,2021-09-17,3,H5,2
3599,2021-09-18,4,H5,2
3600,2021-09-18,4,H5,4
3601,2021-09-18,4,H5,0
3602,2021-09-18,4,H5,3
3603,2021-09-18,4,H5,0
3604,2021-09-19,3,H1,3
3605,2021-09-19,4,H6,4
3606,2021-09-19,4,H6,0
3607,2021-09-19,4,H6,4
3608,2021-09-19,4,H6,4
3609,2021-09-19,4,H6,3
3610,2021-09-20,1,H3,1
3611,2021-09-20,1,H3,3
3612,2021-09-20,1,H3,4
3613,2021-09-21,2,AB1,2
3614,2021-09-21,2,AB1,4
3615,2021-09-21,2,AB1,0
3616,2021-09-21,3,C1,4
3617,2021-09-21,3,C1,1
3618,2021-09-21,3,C1,4
3619,2021-09-22,1,E,2
3620,2021-09-22,1,E,1
3621,2021-09-22,1,E,4
3622,2021-09-22,1,E,1
3623,2021-09-22,3,H6,0
3624,2021-09-22,3,H6,4
3625,2021-09-22,3,H6,0
3626,2021-09-22,3,H6,1
3627,2021-09-22,4,H6,0
3628,2021-09-22,4,H6,2
3629,2021-09-22,4,H6,4
3630,2021-09-22,4,H6,1
3631,2021-09-22,4,H6,3
3632,2021-09-23,4,H6,3
3633,2021-09-23,4,H6,3
3634,2021-09-23,4,H6,2
3635,2021-09-23,4,H6,2
3636,2021-09-23,4,H6,0
3637,2021-09-24,1,E,4
3638,2021-09-24,1,E,2
3639,2021-09-24,1,E,4
3640,2021-09-24,1,E,2
3641,2021-09-24,3,H4,1
3642,2021-09-24,3,H4,3
3643,2021-09-24,4,H3,2
3644,2021-09-24,4,H3,0
3645,2021-09-25,1,H3,2
3646,2021-09-25,1,H3,2
3647,2021-09-25,1,H3,0
3648,2021-09-25,2,MBA,1
3649,2021-09-25,2,MBA,4
3650,2021-09-25,2,MBA,4
3651,2021-09-25,3,H1,2
3652,2021-09-26,4,H2,1
3653,2021-09-27,1,H4,0
3654,2021-09-27,1,H4,2
3655,2021-09-27,3,H2,0
3656,2021-09-28,1,H4,4
3657,2021-09-28,1,H4,4
3658,2021-09-28,3,H6,3
3659,2021-09-28,3,H6,1
3660,2021-09-28,3,H6,2
3661,2021-09-28,3,H6,0
3662,2021-09-29,1,H2,2
3663,2021-09-29,3,C3,3
3664,2021-09-29,3,C3,0
3665,2021-09-29,3,C3,2
3666,2021-09-29,3,C3,0
3667,2021-09-30,1,H2,4
3668,2021-09-30,4,H2,3
3669,2021-10-01,3,H2,0
3670,2021-10-01,4,H3,4
3671,2021-10-01,4,H3,4
3672,2021-10-02,2,AB2,0
3673,2021-10-02,2,AB2,4
3674,2021-10-02,2,AB2,0
3675,2021-10-03,1,H5,0
3676,2021-10-03,1,H5,3
3677,2021-10-03,1,H5,1
3678,2021-10-03,1,H5,0
3679,2021-10-03,3,H2,1
3680,2021-10-03,4,H5,2
3681,2021-10-03,4,H5,0
3682,2021-10-03,4,H5,0
3683,2021-10-03,4,H5,4
3684,2021-10-03,4,H5,4
3685,2021-10-04,3,H2,3
3686,2021-10-04,4,H2,0
3687,2021-10-05,2,MBA,2
3688,2021-10-05,2,MBA,3
3689,2021-10-05,2,MBA,0
3690,2021-10-06,1,H3,2
3691,2021-10-06,1,H3,4
3692,2021-10-06,1,H3,1
3693,2021-10-06,4,H5,1
3694,2021-10-06,4,H5,0
3695,2021-10-06,4,H5,4
3696,2021-10-06,4,H5,2
3697,2021-10-06,4,H5,2
3698,2021-10-07,1,H1,0
3699,2021-10-07,2,AB3,2
3700,2021-10-07,2,AB3,2
3701,2021-10-07,2,AB3,1
3702,2021-10-07,2,AB3,1
3703,2021-10-07,3,C3,1
3704,2021-10-07,3,C3,3
3705,2021-10-07,3,C3,3
3706,2021-10-07,3,C3,4
3707,2021-10-07,4,H1,0
3708,2021-10-09,2,MBA,1
3709,2021-10-09,2,MBA,3
3710,2021-10-09,2,MBA,3
3711,2021-10-09,3,H3,3
3712,2021-10-09,3,H3,4
3713,2021-10-09,4,H1,1
3714,2021-10-10,2,AB2,4
3715,2021-10-10,2,AB2,3
3716,2021-10-10,2,AB2,2
3717,2021-10-10,3,H4,0
3718,2021-10-10,3,H4,3
3719,2021-10-10,4,H4,0
3720,2021-10-10,4,H4,1
3721,2021-10-11,1,H2,2
3722,2021-10-11,2,MBA,3
3723,2021-10-11,2,MBA,1
3724,2021-10-11,2,MBA,0
3725,2021-10-11,3,H1,0
3726,2021-10-12,3,H1,3
3727,2021-10-12,4,H2,4
3728,2021-10-13,1,H6,0
3729,2021-10-13,1,H6,3
3730,2021-10-13,1,H6,4
3731,2021-10-13,1,H6,3
3732,2021-10-13,1,H6,0
3733,2021-10-13,3,C3,2
3734,2021-10-13,3,C3,0
3735,2021-10-13,3,C3,2
3736,2021-10-13,3,C3,2
3737,2021-10-14,3,C1,0
3738,2021-10-14,3,C1,3
3739,2021-10-14,3,C1,3
3740,2021-10-15,1,H4,2
3741,2021-10-15,1,H4,1
3742,2021-10-15,2,MBA,0
3743,2021-10-15,2,MBA,4
3744,2021-10-15,2,MBA,3
3745,2021-10-17,1,E,2
3746,2021-10-17,1,E,0
3747,2021-10-17,1,E,2
3748,2021-10-17,1,E,3
3749,2021-10-17,2,AB3,2
3750,2021-10-17,2,AB3,3
