,date,time,species,catch,effort,boat,location
5521,2020-03-26,4,species9,47,476,boat3,H5
5522,2020-03-26,4,species12,20,476,boat3,H5
5523,2020-03-26,4,species2,247,247,boat10,H2
5524,2020-03-26,4,species1,370,370,boat5,H1
5525,2020-03-26,4,species3,100,330,boat7,H6
5526,2020-03-26,4,species6,37,330,boat7,H6
5527,2020-03-26,4,species8,138,330,boat7,H6
5528,2020-03-26,4,species9,32,330,boat7,H6
5529,2020-03-26,4,species12,23,330,boat7,H6
5530,2020-03-26,4,species3,18,203,boat1,H6
5531,2020-03-26,4,species6,10,203,boat1,H6
5532,2020-03-26,4,species8,162,203,boat1,H6
5533,2020-03-26,4,species9,0,203,boat1,H6
5534,2020-03-26,4,species12,13,203,boat1,H6
5535,2020-03-26,4,species5,176,238,boat2,H3
5536,2020-03-26,4,species11,62,238,boat2,H3
5537,2020-03-26,4,species3,21,179,boat9,H5
5538,2020-03-26,4,species6,27,179,boat9,H5
5539,2020-03-26,4,species8,79,179,boat9,H5
5540,2020-03-26,4,species9,1,179,boat9,H5
5541,2020-03-26,4,species12,51,179,boat9,H5
5542,2020-03-26,4,species2,332,332,boat6,H2
5543,2020-03-27,1,species4,18,406,boat10,E
5544,2020-03-27,1,species7,79,406,boat10,E
5545,2020-03-27,1,species10,1,406,boat10,E
5546,2020-03-27,1,species13,308,406,boat10,E
5547,2020-03-27,1,species3,79,218,boat3,H6
5548,2020-03-27,1,species5,62,218,boat3,H6
5549,2020-03-27,1,species6,37,218,boat3,H6
5550,2020-03-27,1,species9,22,218,boat3,H6
5551,2020-03-27,1,species12,18,218,boat3,H6
5552,2020-03-27,2,species8,525,682,boat5,AB1
5553,2020-03-27,2,species9,104,682,boat5,AB1
5554,2020-03-27,2,species10,53,682,boat5,AB1
5555,2020-03-27,2,species1,3,546,boat1,AB3
5556,2020-03-27,2,species2,258,546,boat1,AB3
5557,2020-03-27,2,species3,213,546,boat1,AB3
5558,2020-03-27,2,species4,72,546,boat1,AB3
5559,2020-03-27,2,species1,33,159,boat9,AB3
5560,2020-03-27,2,species2,76,159,boat9,AB3
5561,2020-03-27,2,species3,19,159,boat9,AB3
5562,2020-03-27,2,species4,31,159,boat9,AB3
5563,2020-03-27,2,species1,123,589,boat2,AB3
5564,2020-03-27,2,species2,137,589,boat2,AB3
5565,2020-03-27,2,species3,281,589,boat2,AB3
5566,2020-03-27,2,species4,48,589,boat2,AB3
5567,2020-03-27,3,species3,11,72,boat7,H6
5568,2020-03-27,3,species6,23,72,boat7,H6
5569,2020-03-27,3,species9,27,72,boat7,H6
5570,2020-03-27,3,species12,11,72,boat7,H6
5571,2020-03-27,4,species1,50,50,boat7,H1
5572,2020-03-28,1,species1,50,50,boat5,H1
5573,2020-03-28,2,species1,210,523,boat10,AB3
5574,2020-03-28,2,species2,114,523,boat10,AB3
5575,2020-03-28,2,species3,160,523,boat10,AB3
5576,2020-03-28,2,species4,39,523,boat10,AB3
5577,2020-03-28,3,species5,28,624,boat7,C2
5578,2020-03-28,3,species6,14,624,boat7,C2
5579,2020-03-28,3,species7,231,624,boat7,C2
5580,2020-03-28,3,species11,171,624,boat7,C2
5581,2020-03-28,3,species12,2,624,boat7,C2
5582,2020-03-28,3,species13,178,624,boat7,C2
5583,2020-03-28,3,species5,12,465,boat5,C2
5584,2020-03-28,3,species6,14,465,boat5,C2
5585,2020-03-28,3,species7,75,465,boat5,C2
5586,2020-03-28,3,species11,83,465,boat5,C2
5587,2020-03-28,3,species12,8,465,boat5,C2
5588,2020-03-28,3,species13,273,465,boat5,C2
5589,2020-03-28,3,species1,64,64,boat10,H1
5590,2020-03-28,3,species5,265,617,boat3,H3
5591,2020-03-28,3,species8,352,617,boat3,H3
5592,2020-03-28,3,species1,130,130,boat9,H1
5593,2020-03-28,3,species5,21,488,boat6,C2
5594,2020-03-28,3,species6,1,488,boat6,C2
5595,2020-03-28,3,species7,208,488,boat6,C2
5596,2020-03-28,3,species11,69,488,boat6,C2
5597,2020-03-28,3,species12,15,488,boat6,C2
5598,2020-03-28,3,species13,174,488,boat6,C2
5599,2020-03-28,3,species2,120,120,boat8,H2
5600,2020-03-28,3,species2,184,184,boat2,H2
5601,2020-03-28,3,species1,65,65,boat1,H1
5602,2020-03-28,3,species2,147,147,boat4,H2
5603,2020-03-28,4,species3,62,164,boat8,H5
5604,2020-03-28,4,species6,38,164,boat8,H5
5605,2020-03-28,4,species8,3,164,boat8,H5
5606,2020-03-28,4,species9,31,164,boat8,H5
5607,2020-03-28,4,species12,30,164,boat8,H5
5608,2020-03-28,4,species4,45,596,boat2,E
5609,2020-03-28,4,species7,228,596,boat2,E
5610,2020-03-28,4,species10,11,596,boat2,E
5611,2020-03-28,4,species13,312,596,boat2,E
5612,2020-03-29,1,species5,215,634,boat8,H3
5613,2020-03-29,1,species8,412,634,boat8,H3
5614,2020-03-29,1,species11,7,634,boat8,H3
5615,2020-03-29,1,species8,176,208,boat5,H4
5616,2020-03-29,1,species11,32,208,boat5,H4
5617,2020-03-29,1,species4,0,480,boat2,E
5618,2020-03-29,1,species7,145,480,boat2,E
5619,2020-03-29,1,species10,17,480,boat2,E
5620,2020-03-29,1,species13,318,480,boat2,E
5621,2020-03-29,1,species3,146,281,boat9,H5
5622,2020-03-29,1,species6,30,281,boat9,H5
5623,2020-03-29,1,species9,67,281,boat9,H5
5624,2020-03-29,1,species12,38,281,boat9,H5
5625,2020-03-29,1,species3,32,113,boat1,H6
5626,2020-03-29,1,species5,46,113,boat1,H6
5627,2020-03-29,1,species6,18,113,boat1,H6
5628,2020-03-29,1,species9,17,113,boat1,H6
5629,2020-03-29,1,species12,0,113,boat1,H6
5630,2020-03-29,1,species1,33,33,boat4,H1
5631,2020-03-29,1,species8,177,219,boat6,H4
5632,2020-03-29,1,species11,42,219,boat6,H4
5633,2020-03-29,1,species3,42,120,boat3,H5
5634,2020-03-29,1,species6,38,120,boat3,H5
5635,2020-03-29,1,species9,26,120,boat3,H5
5636,2020-03-29,1,species12,14,120,boat3,H5
5637,2020-03-29,1,species3,126,208,boat7,H5
5638,2020-03-29,1,species6,20,208,boat7,H5
5639,2020-03-29,1,species9,43,208,boat7,H5
5640,2020-03-29,1,species12,19,208,boat7,H5
5641,2020-03-29,1,species4,91,555,boat10,E
5642,2020-03-29,1,species7,191,555,boat10,E
5643,2020-03-29,1,species10,144,555,boat10,E
5644,2020-03-29,1,species13,129,555,boat10,E
5645,2020-03-29,2,species8,54,244,boat6,AB1
5646,2020-03-29,2,species9,35,244,boat6,AB1
5647,2020-03-29,2,species10,155,244,boat6,AB1
5648,2020-03-29,2,species8,657,825,boat1,AB1
5649,2020-03-29,2,species9,49,825,boat1,AB1
5650,2020-03-29,2,species10,119,825,boat1,AB1
5651,2020-03-29,2,species5,240,403,boat10,AB2
5652,2020-03-29,2,species6,99,403,boat10,AB2
5653,2020-03-29,2,species7,64,403,boat10,AB2
5654,2020-03-29,2,species8,525,608,boat2,AB1
5655,2020-03-29,2,species9,75,608,boat2,AB1
5656,2020-03-29,2,species10,8,608,boat2,AB1
5657,2020-03-29,2,species11,147,556,boat4,MBA
5658,2020-03-29,2,species12,41,556,boat4,MBA
5659,2020-03-29,2,species13,368,556,boat4,MBA
5660,2020-03-29,2,species11,79,166,boat8,MBA
5661,2020-03-29,2,species12,25,166,boat8,MBA
5662,2020-03-29,2,species13,62,166,boat8,MBA
5663,2020-03-29,2,species8,293,427,boat9,AB1
5664,2020-03-29,2,species9,86,427,boat9,AB1
5665,2020-03-29,2,species10,48,427,boat9,AB1
5666,2020-03-29,2,species1,59,554,boat5,AB3
5667,2020-03-29,2,species2,362,554,boat5,AB3
5668,2020-03-29,2,species3,60,554,boat5,AB3
5669,2020-03-29,2,species4,73,554,boat5,AB3
5670,2020-03-29,3,species8,21,140,boat4,C1
5671,2020-03-29,3,species9,7,140,boat4,C1
5672,2020-03-29,3,species10,112,140,boat4,C1
5673,2020-03-29,4,species4,73,340,boat1,E
5674,2020-03-29,4,species7,138,340,boat1,E
5675,2020-03-29,4,species10,75,340,boat1,E
5676,2020-03-29,4,species13,54,340,boat1,E
5677,2020-03-29,4,species4,49,481,boat10,E
5678,2020-03-29,4,species7,185,481,boat10,E
5679,2020-03-29,4,species10,132,481,boat10,E
5680,2020-03-29,4,species13,115,481,boat10,E
5681,2020-03-29,4,species5,428,439,boat6,H3
5682,2020-03-29,4,species11,11,439,boat6,H3
5683,2020-03-29,4,species3,8,122,boat5,H6
5684,2020-03-29,4,species6,38,122,boat5,H6
5685,2020-03-29,4,species8,43,122,boat5,H6
5686,2020-03-29,4,species9,22,122,boat5,H6
5687,2020-03-29,4,species12,11,122,boat5,H6
5688,2020-03-29,4,species2,379,379,boat8,H2
5689,2020-03-29,4,species3,145,325,boat4,H5
5690,2020-03-29,4,species6,1,325,boat4,H5
5691,2020-03-29,4,species8,95,325,boat4,H5
5692,2020-03-29,4,species9,47,325,boat4,H5
5693,2020-03-29,4,species12,37,325,boat4,H5
5694,2020-03-29,4,species1,267,267,boat7,H1
5695,2020-03-29,4,species5,38,76,boat9,H4
5696,2020-03-29,4,species11,38,76,boat9,H4
5697,2020-03-29,4,species3,8,88,boat2,H6
5698,2020-03-29,4,species6,26,88,boat2,H6
5699,2020-03-29,4,species8,3,88,boat2,H6
5700,2020-03-29,4,species9,28,88,boat2,H6
5701,2020-03-29,4,species12,23,88,boat2,H6
5702,2020-03-29,4,species2,723,723,boat3,H2
5703,2020-03-30,1,species5,256,770,boat9,H3
5704,2020-03-30,1,species8,415,770,boat9,H3
5705,2020-03-30,1,species11,99,770,boat9,H3
5706,2020-03-30,1,species3,40,205,boat5,H6
5707,2020-03-30,1,species5,66,205,boat5,H6
5708,2020-03-30,1,species6,50,205,boat5,H6
5709,2020-03-30,1,species9,24,205,boat5,H6
5710,2020-03-30,1,species12,25,205,boat5,H6
5711,2020-03-30,1,species5,249,347,boat3,H3
5712,2020-03-30,1,species8,61,347,boat3,H3
5713,2020-03-30,1,species11,37,347,boat3,H3
5714,2020-03-30,1,species3,137,224,boat7,H5
5715,2020-03-30,1,species6,22,224,boat7,H5
5716,2020-03-30,1,species9,60,224,boat7,H5
5717,2020-03-30,1,species12,5,224,boat7,H5
5718,2020-03-30,1,species3,70,175,boat8,H6
5719,2020-03-30,1,species5,28,175,boat8,H6
5720,2020-03-30,1,species6,40,175,boat8,H6
5721,2020-03-30,1,species9,27,175,boat8,H6
5722,2020-03-30,1,species12,10,175,boat8,H6
5723,2020-03-30,2,species8,25,41,boat4,AB1
5724,2020-03-30,2,species9,10,41,boat4,AB1
5725,2020-03-30,2,species10,6,41,boat4,AB1
5726,2020-03-30,2,species8,536,673,boat8,AB1
5727,2020-03-30,2,species9,94,673,boat8,AB1
5728,2020-03-30,2,species10,43,673,boat8,AB1
5729,2020-03-30,2,species11,94,297,boat3,MBA
5730,2020-03-30,2,species12,70,297,boat3,MBA
5731,2020-03-30,2,species13,133,297,boat3,MBA
5732,2020-03-30,2,species5,502,704,boat7,AB2
5733,2020-03-30,2,species6,47,704,boat7,AB2
5734,2020-03-30,2,species7,155,704,boat7,AB2
5735,2020-03-30,2,species11,69,458,boat1,MBA
5736,2020-03-30,2,species12,27,458,boat1,MBA
5737,2020-03-30,2,species13,362,458,boat1,MBA
5738,2020-03-30,2,species8,288,502,boat2,AB1
5739,2020-03-30,2,species9,87,502,boat2,AB1
5740,2020-03-30,2,species10,127,502,boat2,AB1
5741,2020-03-30,3,species5,6,257,boat4,C2
5742,2020-03-30,3,species6,7,257,boat4,C2
5743,2020-03-30,3,species7,66,257,boat4,C2
5744,2020-03-30,3,species11,111,257,boat4,C2
5745,2020-03-30,3,species12,8,257,boat4,C2
5746,2020-03-30,3,species13,59,257,boat4,C2
5747,2020-03-30,3,species5,23,60,boat2,H3
5748,2020-03-30,3,species8,37,60,boat2,H3
5749,2020-03-30,3,species2,48,48,boat8,H2
5750,2020-03-30,3,species1,13,456,boat6,C3
5751,2020-03-30,3,species2,375,456,boat6,C3
5752,2020-03-30,3,species3,7,456,boat6,C3
5753,2020-03-30,3,species4,61,456,boat6,C3
5754,2020-03-30,3,species8,4,40,boat7,C1
5755,2020-03-30,3,species9,19,40,boat7,C1
5756,2020-03-30,3,species10,17,40,boat7,C1
5757,2020-03-30,3,species3,30,108,boat1,H5
5758,2020-03-30,3,species6,35,108,boat1,H5
5759,2020-03-30,3,species9,36,108,boat1,H5
5760,2020-03-30,3,species12,7,108,boat1,H5
5761,2020-03-30,3,species8,53,178,boat5,C1
5762,2020-03-30,3,species9,18,178,boat5,C1
5763,2020-03-30,3,species10,107,178,boat5,C1
5764,2020-03-30,3,species5,177,273,boat3,H3
5765,2020-03-30,3,species8,96,273,boat3,H3
5766,2020-03-30,4,species5,286,386,boat7,H3
5767,2020-03-30,4,species11,100,386,boat7,H3
5768,2020-03-30,4,species5,64,128,boat3,H4
5769,2020-03-30,4,species11,64,128,boat3,H4
5770,2020-03-30,4,species3,121,509,boat8,H5
5771,2020-03-30,4,species6,18,509,boat8,H5
5772,2020-03-30,4,species8,274,509,boat8,H5
5773,2020-03-30,4,species9,73,509,boat8,H5
5774,2020-03-30,4,species12,23,509,boat8,H5
5775,2020-03-30,4,species2,762,762,boat1,H2
5776,2020-03-31,1,species2,602,602,boat8,H2
5777,2020-03-31,1,species3,109,181,boat7,H5
5778,2020-03-31,1,species6,37,181,boat7,H5
5779,2020-03-31,1,species9,13,181,boat7,H5
5780,2020-03-31,1,species12,22,181,boat7,H5
5781,2020-03-31,1,species5,435,760,boat4,H3
5782,2020-03-31,1,species8,295,760,boat4,H3
5783,2020-03-31,1,species11,30,760,boat4,H3
5784,2020-03-31,1,species3,28,125,boat2,H6
5785,2020-03-31,1,species5,39,125,boat2,H6
5786,2020-03-31,1,species6,35,125,boat2,H6
5787,2020-03-31,1,species9,1,125,boat2,H6
5788,2020-03-31,1,species12,22,125,boat2,H6
5789,2020-03-31,1,species2,801,801,boat3,H2
5790,2020-03-31,1,species5,211,293,boat5,H3
5791,2020-03-31,1,species8,39,293,boat5,H3
5792,2020-03-31,1,species11,43,293,boat5,H3
5793,2020-03-31,1,species3,58,156,boat9,H6
5794,2020-03-31,1,species5,23,156,boat9,H6
5795,2020-03-31,1,species6,49,156,boat9,H6
5796,2020-03-31,1,species9,25,156,boat9,H6
5797,2020-03-31,1,species12,1,156,boat9,H6
5798,2020-03-31,1,species8,54,63,boat1,H4
5799,2020-03-31,1,species11,9,63,boat1,H4
5800,2020-03-31,2,species5,100,206,boat3,AB2
5801,2020-03-31,2,species6,9,206,boat3,AB2
5802,2020-03-31,2,species7,97,206,boat3,AB2
5803,2020-03-31,2,species8,37,281,boat7,AB1
5804,2020-03-31,2,species9,103,281,boat7,AB1
5805,2020-03-31,2,species10,141,281,boat7,AB1
5806,2020-03-31,2,species5,120,309,boat1,AB2
5807,2020-03-31,2,species6,40,309,boat1,AB2
5808,2020-03-31,2,species7,149,309,boat1,AB2
5809,2020-03-31,2,species11,177,343,boat10,MBA
5810,2020-03-31,2,species12,54,343,boat10,MBA
5811,2020-03-31,2,species13,112,343,boat10,MBA
5812,2020-03-31,2,species11,98,434,boat2,MBA
5813,2020-03-31,2,species12,41,434,boat2,MBA
5814,2020-03-31,2,species13,295,434,boat2,MBA
5815,2020-03-31,2,species5,422,617,boat5,AB2
5816,2020-03-31,2,species6,94,617,boat5,AB2
5817,2020-03-31,2,species7,101,617,boat5,AB2
5818,2020-03-31,2,species1,35,529,boat4,AB3
5819,2020-03-31,2,species2,447,529,boat4,AB3
5820,2020-03-31,2,species3,23,529,boat4,AB3
5821,2020-03-31,2,species4,24,529,boat4,AB3
5822,2020-03-31,2,species8,363,448,boat8,AB1
5823,2020-03-31,2,species9,18,448,boat8,AB1
5824,2020-03-31,2,species10,67,448,boat8,AB1
5825,2020-03-31,3,species1,65,370,boat9,C3
5826,2020-03-31,3,species2,228,370,boat9,C3
5827,2020-03-31,3,species3,11,370,boat9,C3
5828,2020-03-31,3,species4,66,370,boat9,C3
5829,2020-03-31,3,species3,103,122,boat3,H6
5830,2020-03-31,3,species6,8,122,boat3,H6
5831,2020-03-31,3,species9,6,122,boat3,H6
5832,2020-03-31,3,species12,5,122,boat3,H6
5833,2020-03-31,4,species1,100,100,boat2,H1
5834,2020-03-31,4,species3,85,180,boat3,H5
5835,2020-03-31,4,species6,1,180,boat3,H5
5836,2020-03-31,4,species8,30,180,boat3,H5
5837,2020-03-31,4,species9,27,180,boat3,H5
5838,2020-03-31,4,species12,37,180,boat3,H5
5839,2020-03-31,4,species5,136,197,boat4,H3
5840,2020-03-31,4,species11,61,197,boat4,H3
5841,2020-03-31,4,species3,114,317,boat10,H5
5842,2020-03-31,4,species6,31,317,boat10,H5
5843,2020-03-31,4,species8,78,317,boat10,H5
5844,2020-03-31,4,species9,64,317,boat10,H5
5845,2020-03-31,4,species12,30,317,boat10,H5
5846,2020-03-31,4,species3,27,192,boat7,H5
5847,2020-03-31,4,species6,11,192,boat7,H5
5848,2020-03-31,4,species8,57,192,boat7,H5
5849,2020-03-31,4,species9,84,192,boat7,H5
5850,2020-03-31,4,species12,13,192,boat7,H5
5851,2020-03-31,4,species4,49,353,boat1,E
5852,2020-03-31,4,species7,10,353,boat1,E
5853,2020-03-31,4,species10,74,353,boat1,E
5854,2020-03-31,4,species13,220,353,boat1,E
5855,2020-03-31,4,species1,187,187,boat6,H1
5856,2020-03-31,4,species1,129,129,boat5,H1
5857,2020-03-31,4,species5,38,48,boat9,H4
5858,2020-03-31,4,species11,10,48,boat9,H4
5859,2020-03-31,4,species1,291,291,boat8,H1
5860,2020-04-01,1,species4,40,625,boat4,E
5861,2020-04-01,1,species7,119,625,boat4,E
5862,2020-04-01,1,species10,119,625,boat4,E
5863,2020-04-01,1,species13,347,625,boat4,E
5864,2020-04-01,1,species2,250,250,boat5,H2
5865,2020-04-01,1,species3,35,102,boat7,H5
5866,2020-04-01,1,species6,9,102,boat7,H5
5867,2020-04-01,1,species9,36,102,boat7,H5
5868,2020-04-01,1,species12,22,102,boat7,H5
5869,2020-04-01,1,species2,326,326,boat8,H2
5870,2020-04-01,2,species8,433,574,boat1,AB1
5871,2020-04-01,2,species9,108,574,boat1,AB1
5872,2020-04-01,2,species10,33,574,boat1,AB1
5873,2020-04-01,2,species1,155,943,boat10,AB3
5874,2020-04-01,2,species2,519,943,boat10,AB3
5875,2020-04-01,2,species3,243,943,boat10,AB3
5876,2020-04-01,2,species4,26,943,boat10,AB3
5877,2020-04-01,2,species5,109,235,boat6,AB2
5878,2020-04-01,2,species6,34,235,boat6,AB2
5879,2020-04-01,2,species7,92,235,boat6,AB2
5880,2020-04-01,2,species11,172,474,boat4,MBA
5881,2020-04-01,2,species12,60,474,boat4,MBA
5882,2020-04-01,2,species13,242,474,boat4,MBA
5883,2020-04-01,2,species5,126,400,boat5,AB2
5884,2020-04-01,2,species6,56,400,boat5,AB2
5885,2020-04-01,2,species7,218,400,boat5,AB2
5886,2020-04-01,2,species5,474,514,boat7,AB2
5887,2020-04-01,2,species6,13,514,boat7,AB2
5888,2020-04-01,2,species7,27,514,boat7,AB2
5889,2020-04-01,2,species8,26,107,boat3,AB1
5890,2020-04-01,2,species9,78,107,boat3,AB1
5891,2020-04-01,2,species10,3,107,boat3,AB1
5892,2020-04-01,2,species5,50,114,boat2,AB2
5893,2020-04-01,2,species6,27,114,boat2,AB2
5894,2020-04-01,2,species7,37,114,boat2,AB2
5895,2020-04-01,2,species11,127,456,boat8,MBA
5896,2020-04-01,2,species12,59,456,boat8,MBA
5897,2020-04-01,2,species13,270,456,boat8,MBA
5898,2020-04-01,3,species1,34,404,boat5,C3
5899,2020-04-01,3,species2,357,404,boat5,C3
5900,2020-04-01,3,species3,2,404,boat5,C3
5901,2020-04-01,3,species4,11,404,boat5,C3
5902,2020-04-01,3,species5,16,337,boat10,C2
5903,2020-04-01,3,species6,5,337,boat10,C2
5904,2020-04-01,3,species7,21,337,boat10,C2
5905,2020-04-01,3,species11,29,337,boat10,C2
5906,2020-04-01,3,species12,4,337,boat10,C2
5907,2020-04-01,3,species13,262,337,boat10,C2
5908,2020-04-01,3,species3,82,119,boat8,H6
5909,2020-04-01,3,species6,14,119,boat8,H6
5910,2020-04-01,3,species9,6,119,boat8,H6
5911,2020-04-01,3,species12,17,119,boat8,H6
5912,2020-04-01,3,species1,107,288,boat9,C3
5913,2020-04-01,3,species2,145,288,boat9,C3
5914,2020-04-01,3,species3,19,288,boat9,C3
5915,2020-04-01,3,species4,17,288,boat9,C3
5916,2020-04-01,3,species1,108,301,boat1,C3
5917,2020-04-01,3,species2,123,301,boat1,C3
5918,2020-04-01,3,species3,20,301,boat1,C3
5919,2020-04-01,3,species4,50,301,boat1,C3
5920,2020-04-01,3,species3,116,202,boat2,H5
5921,2020-04-01,3,species6,36,202,boat2,H5
5922,2020-04-01,3,species9,15,202,boat2,H5
5923,2020-04-01,3,species12,35,202,boat2,H5
5924,2020-04-01,3,species1,71,548,boat4,C3
5925,2020-04-01,3,species2,407,548,boat4,C3
5926,2020-04-01,3,species3,1,548,boat4,C3
5927,2020-04-01,3,species4,69,548,boat4,C3
5928,2020-04-01,3,species8,20,56,boat3,C1
5929,2020-04-01,3,species9,3,56,boat3,C1
5930,2020-04-01,3,species10,33,56,boat3,C1
5931,2020-04-01,3,species1,113,494,boat7,C3
5932,2020-04-01,3,species2,309,494,boat7,C3
5933,2020-04-01,3,species3,4,494,boat7,C3
5934,2020-04-01,3,species4,68,494,boat7,C3
5935,2020-04-01,4,species4,46,446,boat7,E
5936,2020-04-01,4,species7,186,446,boat7,E
5937,2020-04-01,4,species10,100,446,boat7,E
5938,2020-04-01,4,species13,114,446,boat7,E
5939,2020-04-01,4,species3,153,231,boat2,H6
5940,2020-04-01,4,species6,3,231,boat2,H6
5941,2020-04-01,4,species8,52,231,boat2,H6
5942,2020-04-01,4,species9,13,231,boat2,H6
5943,2020-04-01,4,species12,10,231,boat2,H6
5944,2020-04-02,1,species5,342,515,boat7,H3
5945,2020-04-02,1,species8,123,515,boat7,H3
5946,2020-04-02,1,species11,50,515,boat7,H3
5947,2020-04-02,1,species5,285,559,boat6,H3
5948,2020-04-02,1,species8,254,559,boat6,H3
5949,2020-04-02,1,species11,20,559,boat6,H3
5950,2020-04-02,1,species2,592,592,boat1,H2
5951,2020-04-02,1,species4,66,574,boat9,E
5952,2020-04-02,1,species7,76,574,boat9,E
5953,2020-04-02,1,species10,73,574,boat9,E
5954,2020-04-02,1,species13,359,574,boat9,E
5955,2020-04-02,1,species3,166,230,boat10,H5
5956,2020-04-02,1,species6,8,230,boat10,H5
5957,2020-04-02,1,species9,14,230,boat10,H5
5958,2020-04-02,1,species12,42,230,boat10,H5
5959,2020-04-02,1,species3,160,191,boat4,H6
5960,2020-04-02,1,species5,21,191,boat4,H6
5961,2020-04-02,1,species6,3,191,boat4,H6
5962,2020-04-02,1,species9,7,191,boat4,H6
5963,2020-04-02,1,species12,0,191,boat4,H6
5964,2020-04-02,1,species2,225,225,boat2,H2
5965,2020-04-02,1,species8,68,124,boat5,H4
5966,2020-04-02,1,species11,56,124,boat5,H4
5967,2020-04-02,2,species5,68,300,boat5,AB2
5968,2020-04-02,2,species6,44,300,boat5,AB2
5969,2020-04-02,2,species7,188,300,boat5,AB2
5970,2020-04-02,2,species1,344,621,boat2,AB3
5971,2020-04-02,2,species2,133,621,boat2,AB3
5972,2020-04-02,2,species3,118,621,boat2,AB3
5973,2020-04-02,2,species4,26,621,boat2,AB3
5974,2020-04-02,2,species11,123,526,boat4,MBA
5975,2020-04-02,2,species12,26,526,boat4,MBA
5976,2020-04-02,2,species13,377,526,boat4,MBA
5977,2020-04-02,2,species5,161,314,boat3,AB2
5978,2020-04-02,2,species6,26,314,boat3,AB2
5979,2020-04-02,2,species7,127,314,boat3,AB2
5980,2020-04-02,2,species11,184,459,boat10,MBA
5981,2020-04-02,2,species12,68,459,boat10,MBA
5982,2020-04-02,2,species13,207,459,boat10,MBA
5983,2020-04-02,2,species11,27,221,boat6,MBA
5984,2020-04-02,2,species12,79,221,boat6,MBA
5985,2020-04-02,2,species13,115,221,boat6,MBA
5986,2020-04-02,2,species1,277,816,boat7,AB3
5987,2020-04-02,2,species2,369,816,boat7,AB3
5988,2020-04-02,2,species3,80,816,boat7,AB3
5989,2020-04-02,2,species4,90,816,boat7,AB3
5990,2020-04-02,2,species11,6,390,boat9,MBA
5991,2020-04-02,2,species12,31,390,boat9,MBA
5992,2020-04-02,2,species13,353,390,boat9,MBA
5993,2020-04-02,3,species1,19,19,boat4,H1
5994,2020-04-02,3,species3,15,42,boat5,H6
5995,2020-04-02,3,species6,6,42,boat5,H6
5996,2020-04-02,3,species9,9,42,boat5,H6
5997,2020-04-02,3,species12,12,42,boat5,H6
5998,2020-04-02,3,species3,73,106,boat10,H6
5999,2020-04-02,3,species6,15,106,boat10,H6
6000,2020-04-02,3,species9,12,106,boat10,H6
6001,2020-04-02,3,species12,6,106,boat10,H6
6002,2020-04-02,3,species8,32,162,boat3,C1
6003,2020-04-02,3,species9,21,162,boat3,C1
6004,2020-04-02,3,species10,109,162,boat3,C1
6005,2020-04-02,3,species1,189,189,boat8,H1
6006,2020-04-02,3,species5,57,177,boat2,H4
6007,2020-04-02,3,species8,120,177,boat2,H4
6008,2020-04-02,4,species3,94,195,boat10,H6
6009,2020-04-02,4,species6,25,195,boat10,H6
6010,2020-04-02,4,species8,50,195,boat10,H6
6011,2020-04-02,4,species9,25,195,boat10,H6
6012,2020-04-02,4,species12,1,195,boat10,H6
6013,2020-04-03,1,species8,86,96,boat1,H4
6014,2020-04-03,1,species11,10,96,boat1,H4
6015,2020-04-03,1,species3,4,53,boat4,H5
6016,2020-04-03,1,species6,6,53,boat4,H5
6017,2020-04-03,1,species9,34,53,boat4,H5
